line,target_id,n
AraM1,ECB_00998,1
AraM1,ECB_00999,1
AraM1,ECB_01000,1
AraM1,ECB_01001,1
AraM1,ECB_01002,1
AraM1,ECB_01003,1
AraM1,ECB_01004,1
AraM1,ECB_01005,1
AraM1,ECB_01006,1
AraM1,ECB_01007,1
AraM1,ECB_01008,1
AraM1,ECB_01009,1
AraM1,ECB_01010,1
AraM1,ECB_01011,1
AraM1,ECB_01012,1
AraM1,ECB_01013,1
AraM1,ECB_01014,1
AraM1,ECB_01015,1
AraM1,ECB_01016,1
AraM1,ECB_01017,1
AraM1,ECB_01018,1
AraM1,ECB_01019,1
AraM1,ECB_01020,1
AraM1,ECB_01021,1
AraM1,ECB_01022,1
AraM1,ECB_01023,1
AraM1,ECB_01024,1
AraM1,ECB_01025,1
AraM1,ECB_01026,1
AraM1,ECB_01027,1
AraM1,ECB_01028,1
AraM1,ECB_01029,1
AraM1,ECB_01030,1
AraM1,ECB_01031,1
AraM1,ECB_01032,1
AraM1,ECB_01033,1
AraM1,ECB_01034,1
AraM1,ECB_01035,1
AraM1,ECB_01036,1
AraM1,ECB_01037,1
AraM1,ECB_01038,1
AraM1,ECB_01039,1
AraM1,ECB_01040,1
AraM1,ECB_01041,1
AraM1,ECB_01042,1
AraM1,ECB_01043,1
AraM1,ECB_01044,1
AraM1,ECB_01045,1
AraM1,ECB_01046,1
AraM1,ECB_01047,1
AraM1,ECB_01048,1
AraM1,ECB_01049,1
AraM1,ECB_01050,1
AraM1,ECB_01051,1
AraM1,ECB_01052,1
AraM1,ECB_01053,1
AraM1,ECB_01054,1
AraM1,ECB_01055,1
AraM1,ECB_01056,1
AraM1,ECB_01057,1
AraM1,ECB_01058,1
AraM1,ECB_01059,1
AraM1,ECB_01060,1
AraM1,ECB_01061,1
AraM1,ECB_01062,1
AraM1,ECB_01063,1
AraM1,ECB_01064,1
AraM1,ECB_01065,1
AraM1,ECB_01066,1
AraM1,ECB_01067,1
AraM1,ECB_01068,1
AraM1,ECB_01069,1
AraM1,ECB_01070,1
AraM1,ECB_01071,1
AraM1,ECB_01072,1
AraM1,ECB_01073,1
AraM1,ECB_01074,1
AraM1,ECB_01075,1
AraM1,ECB_01076,1
AraM1,ECB_01077,1
AraM1,ECB_01078,1
AraM1,ECB_01079,1
AraM1,ECB_01080,1
AraM1,ECB_01081,1
AraM1,ECB_01082,1
AraM1,ECB_01083,1
AraM1,ECB_01084,1
AraM1,ECB_01085,1
AraM1,ECB_01086,1
AraM1,ECB_01087,1
AraM1,ECB_01088,1
AraM1,ECB_01089,1
AraM1,ECB_01090,1
AraM1,ECB_01091,1
AraM1,ECB_01092,1
AraM1,ECB_01093,1
AraM1,ECB_01094,1
AraM1,ECB_01095,1
AraM1,ECB_01096,1
AraM1,ECB_01097,1
AraM1,ECB_01098,1
AraM1,ECB_01099,1
AraM1,ECB_01100,1
AraM1,ECB_01101,1
AraM1,ECB_01102,1
AraM1,ECB_01103,1
AraM1,ECB_01104,1
AraM1,ECB_01105,1
AraM1,ECB_01106,1
AraM1,ECB_01107,1
AraM1,ECB_01108,1
AraM1,ECB_01109,1
AraM1,ECB_01110,1
AraM1,ECB_01111,1
AraM1,ECB_01112,1
AraM1,ECB_01113,1
AraM1,ECB_01114,1
AraM1,ECB_01116,3
AraM1,ECB_01117,3
AraM1,ECB_01118,1
AraM1,ECB_01119,1
AraM1,ECB_01120,1
AraM1,ECB_01121,1
AraM1,ECB_01122,1
AraM1,ECB_01123,1
AraM1,ECB_01124,1
AraM1,ECB_01125,1
AraM1,ECB_01126,1
AraM1,ECB_01127,1
AraM1,ECB_01128,1
AraM1,ECB_01129,1
AraM1,ECB_01130,1
AraM1,ECB_01131,1
AraM1,ECB_01132,1
AraM1,ECB_01133,1
AraM1,ECB_01134,1
AraM1,ECB_01135,1
AraM1,ECB_01136,1
AraM1,ECB_01137,1
AraM1,ECB_01138,1
AraM1,ECB_01139,1
AraM1,ECB_01140,1
AraM1,ECB_01141,1
AraM1,ECB_01142,1
AraM1,ECB_01143,1
AraM1,ECB_01144,1
AraM1,ECB_01146,1
AraM1,ECB_01147,1
AraM1,ECB_01148,1
AraM1,ECB_01149,1
AraM1,ECB_01150,1
AraM1,ECB_01151,1
AraM1,ECB_01152,1
AraM1,ECB_01153,1
AraM1,ECB_01154,1
AraM1,ECB_01155,1
AraM1,ECB_01156,1
AraM1,ECB_01158,1
AraM1,ECB_01159,1
AraM1,ECB_01160,1
AraM1,ECB_01161,1
AraM1,ECB_01162,1
AraM1,ECB_01163,1
AraM1,ECB_01164,1
AraM1,ECB_01165,1
AraM1,ECB_01166,1
AraM1,ECB_01167,1
AraM1,ECB_01168,1
AraM1,ECB_01169,1
AraM1,ECB_01170,1
AraM1,ECB_01171,1
AraM1,ECB_01172,1
AraM1,ECB_01173,1
AraM1,ECB_01174,1
AraM1,ECB_01175,1
AraM1,ECB_01176,1
AraM1,ECB_01177,1
AraM1,ECB_01178,1
AraM1,ECB_01179,1
AraM1,ECB_01180,1
AraM1,ECB_01181,1
AraM1,ECB_01182,1
AraM1,ECB_01183,1
AraM1,ECB_01184,1
AraM1,ECB_01185,1
AraM1,ECB_01186,1
AraM1,ECB_01187,1
AraM1,ECB_01188,1
AraM1,ECB_01189,1
AraM1,ECB_01190,1
AraM1,ECB_01191,1
AraM1,ECB_01194,1
AraM1,ECB_01195,1
AraM1,ECB_01196,1
AraM1,ECB_01197,1
AraM1,ECB_01198,1
AraM1,ECB_01199,1
AraM1,ECB_01200,1
AraM1,ECB_01201,1
AraM1,ECB_01202,1
AraM1,ECB_01203,1
AraM1,ECB_01204,1
AraM1,ECB_01205,1
AraM1,ECB_01206,1
AraM1,ECB_01208,1
AraM1,ECB_01209,1
AraM1,ECB_01210,1
AraM1,ECB_01211,1
AraM1,ECB_01212,1
AraM1,ECB_01213,1
AraM1,ECB_01214,1
AraM1,ECB_01215,1
AraM1,ECB_01216,1
AraM1,ECB_01217,1
AraM1,ECB_01218,1
AraM1,ECB_01219,1
AraM1,ECB_01220,1
AraM1,ECB_01221,1
AraM1,ECB_01222,1
AraM1,ECB_01223,1
AraM1,ECB_01224,1
AraM1,ECB_01225,1
AraM1,ECB_01226,1
AraM1,ECB_01227,1
AraM1,ECB_01228,1
AraM1,ECB_01229,1
AraM1,ECB_01230,1
AraM1,ECB_01231,1
AraM1,ECB_01232,1
AraM1,ECB_01233,1
AraM1,ECB_01234,1
AraM1,ECB_01235,1
AraM1,ECB_01236,1
AraM1,ECB_01237,1
AraM1,ECB_01238,1
AraM1,ECB_01239,1
AraM1,ECB_01240,1
AraM1,ECB_01241,1
AraM1,ECB_01243,1
AraM1,ECB_01244,1
AraM1,ECB_01245,1
AraM1,ECB_01246,1
AraM1,ECB_01247,1
AraM1,ECB_01248,1
AraM1,ECB_01249,1
AraM1,ECB_01250,1
AraM1,ECB_01251,1
AraM1,ECB_01253,1
AraM1,ECB_01254,1
AraM1,ECB_01255,1
AraM1,ECB_01256,1
AraM1,ECB_01257,1
AraM1,ECB_01258,1
AraM1,ECB_01259,1
AraM1,ECB_01260,1
AraM1,ECB_01261,1
AraM1,ECB_01262,1
AraM1,ECB_01263,1
AraM1,ECB_01264,1
AraM1,ECB_01265,1
AraM1,ECB_01266,1
AraM1,ECB_01267,1
AraM1,ECB_01268,1
AraM1,ECB_01269,1
AraM1,ECB_01270,1
AraM1,ECB_01271,1
AraM1,ECB_01272,1
AraM1,ECB_01273,1
AraM1,ECB_01274,1
AraM1,ECB_01275,1
AraM1,ECB_01276,1
AraM1,ECB_01277,1
AraM1,ECB_01278,1
AraM1,ECB_01279,1
AraM1,ECB_01280,1
AraM1,ECB_01281,1
AraM1,ECB_01282,1
AraM1,ECB_01283,1
AraM1,ECB_01284,1
AraM1,ECB_01285,1
AraM1,ECB_01286,1
AraM1,ECB_01287,1
AraM1,ECB_01288,1
AraM1,ECB_01289,1
AraM1,ECB_01290,1
AraM1,ECB_01291,1
AraM1,ECB_01292,1
AraM1,ECB_01293,1
AraM1,ECB_01294,1
AraM1,ECB_01295,1
AraM1,ECB_01296,1
AraM1,ECB_01297,1
AraM1,ECB_01298,1
AraM1,ECB_01299,1
AraM1,ECB_01300,1
AraM1,ECB_01301,1
AraM1,ECB_01302,1
AraM1,ECB_01303,1
AraM1,ECB_01305,1
AraM1,ECB_01306,1
AraM1,ECB_01308,1
AraM1,ECB_01309,1
AraM1,ECB_01310,1
AraM1,ECB_01311,1
AraM1,ECB_01312,1
AraM1,ECB_01313,1
AraM1,ECB_01314,1
AraM1,ECB_01315,1
AraM1,ECB_01316,1
AraM1,ECB_01317,1
AraM1,ECB_01318,1
AraM1,ECB_01319,1
AraM1,ECB_01320,1
AraM1,ECB_01321,1
AraM1,ECB_01322,1
AraM1,ECB_01323,1
AraM1,ECB_01324,1
AraM1,ECB_01325,1
AraM1,ECB_01326,1
AraM1,ECB_01327,1
AraM1,ECB_01328,1
AraM1,ECB_01329,1
AraM1,ECB_01330,1
AraM1,ECB_01331,1
AraM1,ECB_01332,1
AraM1,ECB_01333,1
AraM1,ECB_01334,1
AraM1,ECB_01335,1
AraM1,ECB_01336,1
AraM1,ECB_01337,1
AraM1,ECB_01338,1
AraM1,ECB_01339,1
AraM1,ECB_01340,1
AraM1,ECB_01341,1
AraM1,ECB_01342,1
AraM1,ECB_01343,1
AraM1,ECB_01344,1
AraM1,ECB_01345,1
AraM1,ECB_01346,1
AraM1,ECB_01347,1
AraM1,ECB_01348,1
AraM1,ECB_01349,1
AraM1,ECB_01350,1
AraM1,ECB_01351,1
AraM1,ECB_01352,1
AraM1,ECB_01353,1
AraM1,ECB_01354,1
AraM1,ECB_01355,1
AraM1,ECB_01356,1
AraM1,ECB_01357,1
AraM1,ECB_01358,1
AraM1,ECB_01359,1
AraM1,ECB_01360,1
AraM1,ECB_01361,1
AraM1,ECB_01362,1
AraM1,ECB_01363,1
AraM1,ECB_01364,1
AraM1,ECB_01365,1
AraM1,ECB_01366,1
AraM1,ECB_01367,1
AraM1,ECB_01368,1
AraM1,ECB_01369,1
AraM1,ECB_01370,1
AraM1,ECB_01371,1
AraM1,ECB_01372,1
AraM1,ECB_01373,1
AraM1,ECB_01374,1
AraM1,ECB_01375,1
AraM1,ECB_01376,1
AraM1,ECB_01377,1
AraM1,ECB_01378,1
AraM1,ECB_01379,1
AraM1,ECB_01380,1
AraM1,ECB_01381,1
AraM1,ECB_01382,1
AraM1,ECB_01383,1
AraM1,ECB_01384,1
AraM1,ECB_01385,1
AraM1,ECB_01386,1
AraM1,ECB_01387,1
AraM1,ECB_01388,1
AraM1,ECB_01390,1
AraM1,ECB_01391,1
AraM1,ECB_01392,1
AraM1,ECB_01393,1
AraM1,ECB_01394,1
AraM1,ECB_01395,1
AraM1,ECB_01396,1
AraM1,ECB_01397,1
AraM1,ECB_01398,1
AraM1,ECB_01399,1
AraM1,ECB_01400,1
AraM1,ECB_01401,1
AraM1,ECB_01402,1
AraM1,ECB_01403,1
AraM1,ECB_01404,1
AraM1,ECB_01405,1
AraM1,ECB_01406,1
AraM1,ECB_01407,1
AraM1,ECB_01408,1
AraM1,ECB_01409,1
AraM1,ECB_01410,1
AraM1,ECB_01411,1
AraM1,ECB_01412,1
AraM1,ECB_01413,1
AraM1,ECB_01414,1
AraM1,ECB_01415,1
AraM1,ECB_01416,1
AraM1,ECB_01417,1
AraM1,ECB_01418,1
AraM1,ECB_01419,1
AraM1,ECB_01420,1
AraM1,ECB_01421,1
AraM1,ECB_01423,1
AraM1,ECB_01424,1
AraM1,ECB_01425,1
AraM1,ECB_01426,1
AraM1,ECB_01427,1
AraM1,ECB_01428,1
AraM1,ECB_01429,1
AraM1,ECB_01430,1
AraM1,ECB_01431,1
AraM1,ECB_01432,1
AraM1,ECB_01433,1
AraM1,ECB_01434,1
AraM1,ECB_01435,1
AraM1,ECB_01436,1
AraM1,ECB_01437,1
AraM1,ECB_01438,1
AraM1,ECB_01439,1
AraM1,ECB_01440,1
AraM1,ECB_01441,1
AraM1,ECB_01442,1
AraM1,ECB_01443,1
AraM1,ECB_01444,1
AraM1,ECB_01445,1
AraM1,ECB_01446,1
AraM1,ECB_01447,1
AraM1,ECB_01448,1
AraM1,ECB_01449,1
AraM1,ECB_01450,1
AraM1,ECB_01451,1
AraM1,ECB_01452,1
AraM1,ECB_01453,1
AraM1,ECB_01454,1
AraM1,ECB_01455,1
AraM1,ECB_01456,1
AraM1,ECB_01457,1
AraM1,ECB_01458,1
AraM1,ECB_01459,1
AraM1,ECB_01460,1
AraM1,ECB_01461,1
AraM1,ECB_01462,1
AraM1,ECB_01463,1
AraM1,ECB_01464,1
AraM1,ECB_01465,1
AraM1,ECB_01466,1
AraM1,ECB_01467,1
AraM1,ECB_01468,1
AraM1,ECB_01469,1
AraM1,ECB_01470,1
AraM1,ECB_01472,1
AraM1,ECB_01473,1
AraM1,ECB_01474,1
AraM1,ECB_01475,1
AraM1,ECB_01476,1
AraM1,ECB_01477,1
AraM1,ECB_01478,1
AraM1,ECB_01479,1
AraM1,ECB_01480,1
AraM1,ECB_01481,1
AraM1,ECB_01482,1
AraM1,ECB_01483,1
AraM1,ECB_01484,1
AraM1,ECB_01485,1
AraM1,ECB_01486,1
AraM1,ECB_01487,1
AraM1,ECB_01488,1
AraM1,ECB_01489,1
AraM1,ECB_01490,1
AraM1,ECB_01491,1
AraM1,ECB_01492,1
AraM1,ECB_01493,1
AraM1,ECB_01494,1
AraM1,ECB_01495,1
AraM1,ECB_01496,1
AraM1,ECB_01497,1
AraM1,ECB_01498,1
AraM1,ECB_01499,1
AraM1,ECB_01500,1
AraM1,ECB_01501,1
AraM1,ECB_01502,1
AraM1,ECB_01503,1
AraM1,ECB_01504,1
AraM1,ECB_01505,1
AraM1,ECB_01506,1
AraM1,ECB_01507,1
AraM1,ECB_01508,1
AraM1,ECB_01509,1
AraM1,ECB_01510,1
AraM1,ECB_01511,1
AraM1,ECB_01526,1
AraM1,ECB_01527,1
AraM1,ECB_01528,1
AraM1,ECB_01529,1
AraM1,ECB_01530,1
AraM1,ECB_01531,1
AraM1,ECB_01532,1
AraM1,ECB_01533,1
AraM1,ECB_01534,1
AraM1,ECB_01535,1
AraM1,ECB_01536,1
AraM1,ECB_01537,1
AraM1,ECB_01538,1
AraM1,ECB_01539,1
AraM1,ECB_01540,1
AraM1,ECB_01541,1
AraM1,ECB_01542,1
AraM1,ECB_01543,1
AraM1,ECB_01544,1
AraM1,ECB_01545,1
AraM1,ECB_01546,1
AraM1,ECB_01549,1
AraM1,ECB_01550,1
AraM1,ECB_01551,1
AraM1,ECB_01552,1
AraM1,ECB_01553,1
AraM1,ECB_01554,1
AraM1,ECB_01555,1
AraM1,ECB_01556,1
AraM1,ECB_01557,1
AraM1,ECB_01558,1
AraM1,ECB_01559,1
AraM1,ECB_01560,1
AraM1,ECB_01561,1
AraM1,ECB_01562,1
AraM1,ECB_01563,1
AraM1,ECB_01564,1
AraM1,ECB_01565,1
AraM1,ECB_01566,1
AraM1,ECB_01567,1
AraM1,ECB_01568,1
AraM1,ECB_01569,1
AraM1,ECB_01570,1
AraM1,ECB_01571,1
AraM1,ECB_01572,1
AraM1,ECB_01573,1
AraM1,ECB_01574,1
AraM1,ECB_01575,1
AraM1,ECB_01576,1
AraM1,ECB_01577,1
AraM1,ECB_01578,1
AraM1,ECB_01579,1
AraM1,ECB_01580,1
AraM1,ECB_01581,1
AraM1,ECB_01582,1
AraM1,ECB_01583,1
AraM1,ECB_01584,1
AraM1,ECB_01585,1
AraM1,ECB_01586,1
AraM1,ECB_01587,1
AraM1,ECB_01588,1
AraM1,ECB_01589,1
AraM1,ECB_01590,1
AraM1,ECB_01591,1
AraM1,ECB_01592,1
AraM1,ECB_01593,1
AraM1,ECB_01594,1
AraM1,ECB_01595,1
AraM1,ECB_01596,1
AraM1,ECB_01597,1
AraM1,ECB_01598,1
AraM1,ECB_01599,1
AraM1,ECB_01600,1
AraM1,ECB_01601,1
AraM1,ECB_01602,1
AraM1,ECB_01603,1
AraM1,ECB_01604,1
AraM1,ECB_01605,1
AraM1,ECB_01606,1
AraM1,ECB_01607,1
AraM1,ECB_01608,1
AraM1,ECB_01609,1
AraM1,ECB_01610,1
AraM1,ECB_01611,1
AraM1,ECB_01612,1
AraM1,ECB_01613,1
AraM1,ECB_01614,1
AraM1,ECB_01615,1
AraM1,ECB_01616,1
AraM1,ECB_01617,1
AraM1,ECB_01618,1
AraM1,ECB_01619,1
AraM1,ECB_01620,1
AraM1,ECB_01621,1
AraM1,ECB_01622,1
AraM1,ECB_01623,1
AraM1,ECB_01624,1
AraM1,ECB_01625,1
AraM1,ECB_01626,1
AraM1,ECB_01627,1
AraM1,ECB_01628,1
AraM1,ECB_01629,1
AraM1,ECB_01630,1
AraM1,ECB_01631,1
AraM1,ECB_01632,1
AraM1,ECB_01633,1
AraM1,ECB_01634,1
AraM1,ECB_01635,1
AraM1,ECB_01636,1
AraM1,ECB_01637,1
AraM1,ECB_01638,1
AraM1,ECB_01639,1
AraM1,ECB_01640,1
AraM1,ECB_01641,1
AraM1,ECB_01642,1
AraM1,ECB_01643,1
AraM1,ECB_01644,1
AraM1,ECB_01646,1
AraM1,ECB_01647,1
AraM1,ECB_01648,1
AraM1,ECB_01649,1
AraM1,ECB_01650,1
AraM1,ECB_01651,1
AraM1,ECB_01652,1
AraM1,ECB_01653,1
AraM1,ECB_01654,1
AraM1,ECB_01655,1
AraM1,ECB_01656,1
AraM1,ECB_01657,1
AraM1,ECB_01658,1
AraM1,ECB_01660,1
AraM1,ECB_01661,1
AraM1,ECB_01662,1
AraM1,ECB_01663,1
AraM1,ECB_01664,1
AraM1,ECB_01665,1
AraM1,ECB_01666,1
AraM1,ECB_01667,1
AraM1,ECB_01668,1
AraM1,ECB_01669,1
AraM1,ECB_01670,1
AraM1,ECB_01671,1
AraM1,ECB_01673,1
AraM1,ECB_01674,1
AraM1,ECB_01675,1
AraM1,ECB_01676,1
AraM1,ECB_01677,1
AraM1,ECB_01678,1
AraM1,ECB_01679,1
AraM1,ECB_01680,1
AraM1,ECB_01681,1
AraM1,ECB_01682,1
AraM1,ECB_01683,1
AraM1,ECB_01684,1
AraM1,ECB_01685,1
AraM1,ECB_01686,1
AraM1,ECB_01687,1
AraM1,ECB_01688,1
AraM1,ECB_01690,1
AraM1,ECB_01691,1
AraM1,ECB_01692,1
AraM1,ECB_01693,1
AraM1,ECB_01694,1
AraM1,ECB_01695,1
AraM1,ECB_01696,1
AraM1,ECB_01697,1
AraM1,ECB_01698,1
AraM1,ECB_01699,1
AraM1,ECB_01700,1
AraM1,ECB_01701,1
AraM1,ECB_01702,1
AraM1,ECB_01703,1
AraM1,ECB_01704,1
AraM1,ECB_01705,1
AraM1,ECB_01706,1
AraM1,ECB_01707,1
AraM1,ECB_01708,1
AraM1,ECB_01709,1
AraM1,ECB_01710,1
AraM1,ECB_01711,1
AraM1,ECB_01712,1
AraM1,ECB_01713,1
AraM1,ECB_01714,1
AraM1,ECB_01715,1
AraM1,ECB_01716,1
AraM1,ECB_01717,1
AraM1,ECB_01718,1
AraM1,ECB_01719,1
AraM1,ECB_01721,1
AraM1,ECB_01722,1
AraM1,ECB_01723,1
AraM1,ECB_01724,1
AraM1,ECB_01725,1
AraM1,ECB_01726,1
AraM1,ECB_01727,1
AraM1,ECB_01728,1
AraM1,ECB_01729,1
AraM1,ECB_01730,1
AraM1,ECB_01732,1
AraM1,ECB_01733,1
AraM1,ECB_01734,1
AraM1,ECB_01735,1
AraM1,ECB_01736,1
AraM1,ECB_01737,1
AraM1,ECB_01738,1
AraM1,ECB_01739,1
AraM1,ECB_01740,1
AraM1,ECB_01741,1
AraM1,ECB_01742,1
AraM1,ECB_01743,1
AraM1,ECB_01744,1
AraM1,ECB_01745,1
AraM1,ECB_01746,1
AraM1,ECB_01747,1
AraM1,ECB_01748,1
AraM1,ECB_01749,1
AraM1,ECB_01750,1
AraM1,ECB_01751,1
AraM1,ECB_01752,1
AraM1,ECB_01753,1
AraM1,ECB_01754,1
AraM1,ECB_01755,1
AraM1,ECB_01756,1
AraM1,ECB_01757,1
AraM1,ECB_01758,1
AraM1,ECB_01759,1
AraM1,ECB_01760,1
AraM1,ECB_01761,1
AraM1,ECB_01762,1
AraM1,ECB_01763,1
AraM1,ECB_01764,1
AraM1,ECB_01765,1
AraM1,ECB_01766,1
AraM1,ECB_01767,1
AraM1,ECB_01768,1
AraM1,ECB_01769,1
AraM1,ECB_01770,1
AraM1,ECB_01771,1
AraM1,ECB_01772,1
AraM1,ECB_01773,1
AraM1,ECB_01774,1
AraM1,ECB_01775,1
AraM1,ECB_01776,1
AraM1,ECB_01777,1
AraM1,ECB_01778,1
AraM1,ECB_01779,1
AraM1,ECB_01780,1
AraM1,ECB_01781,1
AraM1,ECB_01782,1
AraM1,ECB_01783,1
AraM1,ECB_01784,1
AraM1,ECB_01785,1
AraM1,ECB_01786,1
AraM1,ECB_01787,1
AraM1,ECB_01788,1
AraM1,ECB_01789,1
AraM1,ECB_01790,1
AraM1,ECB_01791,1
AraM1,ECB_01792,1
AraM1,ECB_01793,1
AraM1,ECB_01794,1
AraM1,ECB_01795,1
AraM1,ECB_01796,1
AraM1,ECB_01797,1
AraM1,ECB_01798,1
AraM1,ECB_01799,1
AraM1,ECB_01800,1
AraM1,ECB_01801,1
AraM1,ECB_01802,1
AraM1,ECB_01803,1
AraM1,ECB_01804,1
AraM1,ECB_01805,1
AraM1,ECB_01806,1
AraM1,ECB_01807,1
AraM1,ECB_01808,1
AraM1,ECB_01809,1
AraM1,ECB_01810,1
AraM1,ECB_01811,1
AraM1,ECB_01812,1
AraM1,ECB_01813,1
AraM1,ECB_01814,1
AraM1,ECB_01815,1
AraM1,ECB_01816,1
AraM1,ECB_01817,1
AraM1,ECB_01818,1
AraM1,ECB_01819,1
AraM1,ECB_01820,1
AraM1,ECB_01821,1
AraM1,ECB_01822,1
AraM1,ECB_01823,1
AraM1,ECB_01824,1
AraM1,ECB_01825,1
AraM1,ECB_01826,1
AraM1,ECB_01827,1
AraM1,ECB_01828,1
AraM1,ECB_01829,1
AraM1,ECB_01830,1
AraM1,ECB_01831,1
AraM1,ECB_01832,1
AraM1,ECB_01833,1
AraM1,ECB_01834,1
AraM1,ECB_01835,1
AraM1,ECB_01836,1
AraM1,ECB_01837,1
AraM1,ECB_01838,1
AraM1,ECB_01839,1
AraM1,ECB_01840,1
AraM1,ECB_01841,1
AraM1,ECB_01842,1
AraM1,ECB_01843,1
AraM1,ECB_01844,1
AraM1,ECB_01845,1
AraM1,ECB_01846,1
AraM1,ECB_01847,1
AraM1,ECB_01848,1
AraM1,ECB_01849,1
AraM1,ECB_01850,1
AraM1,ECB_01851,1
AraM1,ECB_01852,1
AraM1,ECB_01853,1
AraM1,ECB_01854,1
AraM1,ECB_01855,1
AraM1,ECB_01856,1
AraM1,ECB_01857,1
AraM1,ECB_01858,1
AraM1,ECB_01859,1
AraM1,ECB_01860,1
AraM1,ECB_01861,1
AraM1,ECB_01862,1
AraM1,ECB_01863,1
AraM1,ECB_01864,1
AraM1,ECB_01865,1
AraM1,ECB_01866,1
AraM1,ECB_01867,1
AraM1,ECB_01868,1
AraM1,ECB_01869,1
AraM1,ECB_01870,1
AraM1,ECB_01871,1
AraM1,ECB_01872,1
AraM1,ECB_01873,1
AraM1,ECB_01874,1
AraM1,ECB_01875,1
AraM1,ECB_01876,1
AraM1,ECB_01877,1
AraM1,ECB_01878,1
AraM1,ECB_01879,1
AraM1,ECB_01880,1
AraM1,ECB_01881,1
AraM1,ECB_01882,1
AraM1,ECB_01883,1
AraM1,ECB_01884,1
AraM1,ECB_01885,1
AraM1,ECB_01886,1
AraM1,ECB_01887,1
AraM1,ECB_01888,1
AraM1,ECB_01889,1
AraM1,ECB_01890,1
AraM1,ECB_01891,1
AraM1,ECB_01893,1
AraM1,ECB_01894,1
AraM1,ECB_01895,1
AraM1,ECB_01896,1
AraM1,ECB_01897,1
AraM1,ECB_01898,1
AraM1,ECB_01899,1
AraM1,ECB_01900,1
AraM1,ECB_01901,1
AraM1,ECB_01902,1
AraM1,ECB_01904,1
AraM1,ECB_01906,1
AraM1,ECB_01907,1
AraM1,ECB_01908,1
AraM1,ECB_01909,1
AraM1,ECB_01910,1
AraM1,ECB_01911,1
AraM1,ECB_01912,1
AraM1,ECB_01913,1
AraM1,ECB_01914,1
AraM1,ECB_01915,1
AraM1,ECB_01916,1
AraM1,ECB_01917,1
AraM1,ECB_01918,1
AraM1,ECB_01919,1
AraM1,ECB_01920,1
AraM1,ECB_01921,1
AraM1,ECB_01922,1
AraM1,ECB_01923,1
AraM1,ECB_01924,1
AraM1,ECB_01925,1
AraM1,ECB_01926,1
AraM1,ECB_01927,1
AraM1,ECB_01928,1
AraM1,ECB_01929,1
AraM1,ECB_01930,1
AraM1,ECB_01931,1
AraM1,ECB_01955,1
AraM1,ECB_01956,1
AraM1,ECB_01957,1
AraM1,ECB_01958,1
AraM1,ECB_01959,1
AraM1,ECB_01960,1
AraM1,ECB_01961,1
AraM1,ECB_01962,1
AraM1,ECB_01963,1
AraM1,ECB_01964,1
AraM1,ECB_01965,1
AraM1,ECB_01966,1
AraM1,ECB_01967,1
AraM1,ECB_01968,1
AraM1,ECB_01969,1
AraM1,ECB_01970,1
AraM1,ECB_01971,1
AraM1,ECB_01972,1
AraM1,ECB_01973,1
AraM1,ECB_01974,1
AraM1,ECB_01975,1
AraM1,ECB_01976,1
AraM1,ECB_01977,1
AraM1,ECB_01978,1
AraM1,ECB_01979,1
AraM1,ECB_01980,1
AraM1,ECB_01981,1
AraM1,ECB_01982,1
AraM1,ECB_01983,1
AraM1,ECB_01984,1
AraM1,ECB_01985,1
AraM1,ECB_01986,1
AraM1,ECB_01987,1
AraM1,ECB_01988,1
AraM1,ECB_01989,1
AraM1,ECB_01990,1
AraM1,ECB_01991,1
AraM1,ECB_01993,1
AraM1,ECB_01994,1
AraM1,ECB_01995,1
AraM1,ECB_01996,1
AraM1,ECB_01997,1
AraM1,ECB_01998,1
AraM1,ECB_01999,1
AraM1,ECB_02000,1
AraM1,ECB_02001,1
AraM1,ECB_02002,1
AraM1,ECB_02003,1
AraM1,ECB_02004,1
AraM1,ECB_02005,1
AraM1,ECB_02006,1
AraM1,ECB_02007,1
AraM1,ECB_02008,1
AraM1,ECB_02009,1
AraM1,ECB_02010,1
AraM1,ECB_02011,1
AraM1,ECB_02012,1
AraM1,ECB_02013,1
AraM1,ECB_02014,1
AraM1,ECB_02015,1
AraM1,ECB_02016,1
AraM1,ECB_02017,1
AraM1,ECB_02018,1
AraM1,ECB_02019,1
AraM1,ECB_02020,1
AraM1,ECB_02022,1
AraM1,ECB_02023,1
AraM1,ECB_02024,1
AraM1,ECB_02025,1
AraM1,ECB_02026,1
AraM1,ECB_02027,1
AraM1,ECB_02028,1
AraM1,ECB_02029,1
AraM1,ECB_02030,1
AraM1,ECB_02031,1
AraM1,ECB_02032,1
AraM1,ECB_02033,1
AraM1,ECB_02034,1
AraM1,ECB_02035,1
AraM1,ECB_02036,1
AraM1,ECB_02037,1
AraM1,ECB_02038,1
AraM1,ECB_02039,1
AraM1,ECB_02040,1
AraM1,ECB_02041,1
AraM1,ECB_02042,1
AraM1,ECB_02043,1
AraM1,ECB_02044,1
AraM1,ECB_02045,1
AraM1,ECB_02046,1
AraM1,ECB_02047,1
AraM1,ECB_02048,1
AraM1,ECB_02049,1
AraM1,ECB_02050,1
AraM1,ECB_02051,1
AraM1,ECB_02052,1
AraM1,ECB_02053,1
AraM1,ECB_02054,1
AraM1,ECB_02055,1
AraM1,ECB_02056,1
AraM1,ECB_02057,1
AraM1,ECB_02058,1
AraM1,ECB_02059,1
